Time,Light
3845,77
3846,78
3847,78
3848,78
3849,76
3850,78
3851,78
3852,77
3853,79
3854,78
3855,80
3856,78
3857,80
3858,81
3859,79
3860,80
3861,79
3862,79
3863,79
3864,80
3865,80
3866,81
3867,79
3868,81
3869,81
3870,81
3871,82
3872,80
3873,82
3874,80
3875,80
3876,82
3877,80
3878,82
3879,80
3880,80
3881,81
3882,82
3883,82
3884,80
3885,82
3886,82
3887,81
3888,83
3889,81
3890,83
3891,81
3892,83
3893,82
3894,81
3895,82
3896,82
3897,82
3898,82
3899,81
3900,82
3901,81
3902,82
3903,82
3904,83
3905,82
3906,82
3907,82
3908,83
3909,82
3910,83
3911,83
3912,81
3913,79
3914,79
3915,78
3916,78
3917,77
3918,77
3919,75
3920,75
3921,73
3922,72
3923,73
3924,72
3925,70
3926,71
3927,70
3928,71
3929,69
3930,70
3931,69
3932,68
3933,68
3934,68
3935,67
3936,68
3937,66
3938,66
3939,66
3940,66
3941,67
3942,65
3943,64
3944,66
3945,64
3946,61
3947,58
3948,60
3949,55
3950,55
3951,53
3952,52
3953,53
3954,51
3955,49
3956,48
3957,48
3958,47
3959,45
3960,44
3961,45
3962,43
3963,43
3964,42
3965,41
3966,40
3967,39
3968,39
3969,40
3970,38
3971,38
3972,36
3973,36
3974,36
3975,37
3976,36
3977,35
3978,35
3979,35
3980,32
3981,32
3982,31
3983,29
3984,29
3985,29
3986,27
3987,27
3988,25
3989,24
3990,25
3991,24
3992,22
3993,23
3994,23
3995,20
3996,22
3997,21
3998,19
3999,22
4000,21
4001,19
4002,18
4003,18
4004,19
4005,19
4006,17
4007,19
4008,18
4009,17
4010,16
4011,15
4012,17
4013,15
4014,16
4015,15
4016,16
4017,15
4018,16
4019,14
4020,16
4021,14
4022,14
4023,14
4024,15
4025,14
4026,15
4027,12
4028,13
4029,14
4030,14
4031,12
4032,11
4033,12
4034,12
4035,13
4036,12
4037,14
4038,11
4039,13
4040,12
4041,13
4042,12
4043,13
4044,12
4045,12
4046,12
4047,10
4048,11
4049,12
4050,12
4051,11
4052,11
4053,12
4054,11
4055,12
4056,11
4057,10
4058,10
4059,10
4060,10
4061,11
4062,10
4063,11
4064,12
4065,12
4066,10
4067,11
4068,9
4069,10
4070,10
4071,11
4072,10
4073,11
4074,11
4075,9
4076,9
4077,11
4078,10
4079,9
4080,11
4081,10
4082,10
4083,9
4084,9
4085,11
4086,11
4087,10
4088,11
4089,9
4090,10
4091,9
4092,8
4093,9
4094,8
4095,9
4096,11
4097,9
4098,9
4099,10
4100,10
4101,8
4102,8
4103,8
4104,9
4105,10
4106,10
4107,8
4108,9
4109,11
4110,8
4111,10
4112,9
4113,8
4114,10
4115,10
4116,9
4117,8
4118,9
4119,8
4120,9
4121,9
4122,8
4123,9
4124,8
4125,8
4126,8
4127,9
4128,9
4129,10
4130,10
4131,10
4132,9
4133,9
4134,9
4135,8
4136,9
4137,9
4138,8
4139,8
4140,9
4141,8
4142,8
4143,10
4144,8
4145,10
4146,10
4147,10
4148,10
4149,9
4150,12
4151,12
4152,11
4153,13
4154,14
4155,12
4156,14
4157,14
4158,15
4159,15
4160,16
4161,14
4162,14
4163,15
4164,16
4165,16
4166,18
4167,17
4168,16
4169,17
4170,19
4171,18
4172,18
4173,19
4174,19
4175,21
4176,21
4177,21
4178,21
4179,23
4180,25
4181,24
4182,25
4183,28
4184,29
4185,29
4186,30
4187,32
4188,32
4189,35
4190,36
4191,36
4192,39
4193,38
4194,41
4195,42
4196,43
4197,42
4198,43
4199,43
4200,44
4201,46
4202,45
4203,45
4204,48
4205,49
4206,49
4207,48
4208,49
4209,51
4210,50
4211,53
4212,53
4213,54
4214,56
4215,58
4216,57
4217,59
4218,62
4219,60
4220,62
4221,66
4222,65
4223,67
4224,66
4225,67
4226,69
4227,68
4228,69
4229,69
4230,70
4231,70
4232,72
4233,71
4234,72
4235,74
4236,74
4237,74
4238,75
4239,75
4240,74
4241,75
4242,75
4243,75
4244,76
4245,77
4246,76
4247,77
4248,77
4249,78
4250,78
4251,77
4252,78
4253,79
4254,78
4255,78
4256,78
4257,78
4258,80
4259,78
4260,78
4261,81
4262,80
4263,79
4264,78
4265,80
4266,79
4267,79
4268,81
4269,79
4270,81
4271,80
4272,80
4273,80
4274,79
4275,81
4276,81
4277,82
4278,81
4279,82
4280,82
4281,80
4282,80
4283,82
4284,82
4285,82
4286,81
4287,81
4288,81
4289,81
4290,82
4291,81
4292,81
4293,82
4294,83
4295,81
4296,81
4297,82
4298,82
4299,82
4300,82
4301,82
4302,83
4303,82
4304,83
4305,82
4306,82
4307,83
4308,82
4309,82
4310,83
4311,81
4312,81
4313,80
4314,80
4315,77
4316,78
4317,77
4318,76
4319,75
4320,74
4321,73
4322,73
4323,72
4324,72
4325,73
4326,73
4327,70
4328,71
4329,69
4330,70
4331,70
4332,67
4333,68
4334,69
4335,68
4336,68
4337,67
4338,67
4339,67
4340,67
4341,65
4342,67
4343,66
4344,66
4345,64
4346,63
4347,62
4348,60
4349,58
4350,57
4351,55
4352,53
4353,52
4354,51
4355,49
4356,48
4357,49
4358,47
4359,46
4360,45
4361,46
4362,44
4363,42
4364,41
4365,42
4366,42
4367,42
4368,40
4369,41
4370,39
4371,39
4372,38
4373,38
4374,37
4375,36
4376,37
4377,36
4378,36
4379,33
4380,33
4381,32
4382,31
4383,32
4384,29
4385,29
4386,29
4387,26
4388,26
4389,24
4390,24
4391,23
4392,23
4393,22
4394,23
4395,23
4396,21
4397,20
4398,22
4399,20
4400,20
4401,20
4402,19
4403,19
4404,18
4405,19
4406,18
4407,17
4408,17
4409,17
4410,18
4411,18
4412,16
4413,16
4414,17
4415,15
4416,17
4417,16
4418,16
4419,14
4420,14
4421,14
4422,16
4423,15
4424,14
4425,15
4426,15
4427,13
4428,14
4429,16
4430,15
4431,15
4432,14
4433,15
4434,14
4435,13
4436,12
